text,label
"menolak untuk LUPA.. Istri Ahok: Pribumi Indonesia Jadi Rakyat Aja Ngerepotin, Apalagi Jadi Pemimpin!",1
"*—-> JOKOWI NAMA LAHIR NYA HERBERTHUS, BER AGAMA KRISTEN.
 – SAAT JELANG DAFTAR JABATAN WALIKOTA NAMA NYA DI GANTI JOKOWIDODO.
 –
 – AYAHNYA BERNAMA OEY HONG LIONG ALIAS WIDJIATNO, NON MUSLIM.
 AKTIVIS PEMUDA RAKYAT – PKI.
 DI KENAL KEJAM DAN SADIS, PADA TGL 1.OKTOBER 1965. MEMBANTAI PULUHAN JIWA KAUM NAHDIYIN TEWAS DI TEMPAT, DI KAMPUNG GIRI ROTO, NGEMPLAK BOYOLALI, JATENG.....",1
"Udah MAKIN JELAS kan ?
 
 Tidak hanya rakyat, …..
 
 TNI, Polri, Satpam, PNS, Ormas, Parpol plat merah, Karyawan dan keluarganya, perusahaan, bahkan Rumah Sakit pun DIPAKSA REPOT karena DIWAJIBKAN oleh penguasa untuk ngikut Aksi 412.",1
Sebuah pesan berantai menyebutkan 500 WN China datang ke Jakarta melalui Bandara Soekarno-Hatta untuk membela Gubernur DKI Basuki Tjahaja Purnama (Ahok).,1
"Bagi mereka, umat Islam yang terbunuh memang tidak penting untuk dibicarakan",0
Raihanah Jabbari …muslimah sunni dihukum mati oleh pengadilan syiah Iran karena membunuh laki2 yang hendak merusak kehormatannya … di pengadilan Hakim bertanya padanya : ” Mengapa engkau membunuh laki2 itu ? ” …,1
Rata-rata Pertumbuhan Ekonomi Per Tahun Kota Di Aceh Periode : 2017 – 2019 Kota Sabang No. 1 tertinggi laju Pertumbuhan Ekonomi di bawah Pimpinan NASU,1
RK Ajak ABU JANDA Jadi Relawan Uji Vaksin COVID-19 Buatan China,1
"Berbalik Akan Dukung Jokowi Korlap FPA : Ya Kami Siap Dukung Jokowi Dengan Syarat Semua Laskar FPA Harus Diangkat Menjadi PSN,",1
Rekan2 di Jkt dan sekitarnya…. mohon berhati2 ya…… Saat ini Jkt dan sekitarnya penularan Covid meningkat. Dirut RSUI bersama 2 Direktur RSUI lainnya dan 10 staff RSUI saat ini dirawat di RSUI terkena Covid. Banyak perawat di RS Swasta di Jkt saat ini terjangkit Covid. Semoga diberi kesembuhan Kiranya kita semua waspada….,1
another Simpson prediction that became a reality!! #TheyKnew”,1
"TIDAK ADA LOCKDOWN, TIDAK ADA MASKER, LALU LINTAS TOL BANDUNG JAKARTA, JAKARTA-BANDUNG",1
MORE LEFT WING FACEBOOK CENSORSHIP As famously said “a picture says it all,1
"Setelah 500 tahun yang lalu Azan dilarang di Spanyol (andalusia), baru kemarin (28 Maret 2020) Azan di daerah ini untuk pertama kali di kumandangkan, dan ini terjadi saat krisis Corona berlangsung secara Global. Apapun yg terjadi haruslh berbaik sangka Kpd Allah, MasyaAllah… Semogah wabah corona 19 ini cpt berlalu
 Allahuakbar Allahuakbar Allahuakbar",1
"Ada 280 jamaah Umroh dari palembang dan makassar disini .. semua pada nangis.
 
 18 jamaah indonesia di nyatakan positif terinfeksi virus corona . sekarang mereka semua 1 pesawat tidak diijinkan masuk saudi harus dibawa pulang ke INDONESIA.",1
Erick Thohir nyamar jadi tukang bakso waktu bongkar skandal Ari Garuda. Teknik penyamaran tukang bakso adalah ciri khas intel Indonesia yang sudah ada sejak masa Orde Baru…,1
Anies Diberi Gelar Kehormatan oleh Perkumpulan Tiong Hoa dg Nama Liem Ay Bon,1
"Mimpi buruk
Kecelakaan mengerikan terjadi di Jalan Tol Pemalang yang dari awal searah tiba2 dibuat 2 arah…resikonya begini…, hati2 dlm mengemudikan mobil bila tiba2 tol diubah jadi 2 arah…
#AdminDedi",1
The last moments of the Ethiopian plane crash victims. God have mercy!,1
"“Dik Joko Widodo masih kuliah aja.”
“Sy sudah bangun tol bersama Hutama Karya.”
“Jd klo sekarang nerusin tol” yg ada itu hanya penambahan..”
“Jangan merasa bpk pembangunan dik jokowi.”
“Krna bapak pembnguann masih melekat dihati rakyat adalah almarhum HM SOEHARTO. Bkn yg lain..
“Ayo bersatu kmbali dukung no 2. PRABOWO SANDI,”",1
 Hati-hati Saat Memilih Sikat Gigi! Anda Harus Tau ini!,0
"“Tidak berpengaruh sama sekali (penambahan angka 0 pada penghitungan suara),” ujar Komisioner KPU, Hasyim Asyari, Rabu (26/9).",0
KAMI SIAP MERAWAT PENDUKUNG PRABOWO YANG STRES & GILA JIKA KALAH DI PILPRES 2019 NANTI,1
"Menyimpan air minum di dalam mobil menjadi hal yang biasa dilakukan untuk mengatasi rasa haus ketika bepergian.
 Namun Moms, ternyata kebiasaan menyimpan botol berisi air di dalam mobil ini tidak disarankan.
 Khususnya bila dilakukan pada siang hari yang terik atau saat suhu tinggi maupun musim panas.
 Kebiasaan itu ternyata bisa memicu ledakan!
 Di hari yang panas, matahari bersinar melalui jendela dan melalui botol air.
 Air dalam botol bertindak sebagai lensa dan jika sinar matahari mengenainya, terutama jika botol berada di permukaan yang gelap, bisa jadi dapat memicu api.
 Dalam sebuah video Facebook, Idaho Power, teknisi stasiun baterai Dioni Amuchastegui mencobanya.
 Nah, untuk menghindari kejadian yang tak diinginkan itu sebaiknya hindari saja ya kebiasaan tersebut.
 Walaupun saat ini sedang musim hujan, tidak menutup kemungkinan kebiasaan itu menyebabkan kebakaran.
 Sebab, kadangkala cuaca juga cukup panas dengan paparan sinar matahari cukup terik.",1
"Cara membuat akun medsos dengan baik dan benar,harus menyertakan
 1.KTP
 2.KARTU KELUARGA
 3.NPWP
 4.JAMSOSTEK
 5.TANDA TANGAN JURAGAN PARTAI
 6.DUKUNG JOKOWI
 7.????
 Sejak kapan PDIP punya Saham Medsos?",0
"Keajaiban terjadi hari ini: Amerika dan Kanada melihat dua matahari. Inilah yg disebut: Hunters Moon. Ini terjadi karena perubahan orbit, matahari terbenam dan bulan terbit pada saat bersamaan keduanya berhadapan satu sama lain pada sudut dan derajat tertentu. Bulan memantulkan cahaya matahari dengan begitu terangnya sehingga terasa seperti ada dua matahari",1
"Beredar info di WA Group. Akan hal ini..
 
 “Mulai Besok dan Seterusnya ada Peraturan Komunikasi baru.
 
 Semua panggilan Dicatat
 
 Semua rekaman Panggilan Telepon Tersimpan
 
 WhatsApp dipantau
 
 Twitter dipantau
 
 Facebook dipantau
 
 Semua media sosial Dan forum dimonitor
 
 Informasikan kepada Mereka yang tidak Tahu.",1
"Running text Metro TV, Istighosah Tanggal 5 Februari Dirumah Djan Faridz Dihadiri Oleh Kiai Said Aqil Siroj",1
"Sebuah postingan foto kontainer dengan tulisan Indocina diberi narasi provokatif. Berikut narasinya:
 apa negara indocina itu memang ada……? Presidennya siapa……?",0
"Beredar kabar mengenai akun Twitter atas nama Antasari Azhar, mantan Ketua KPK, mengomentari kasus Basuki Tjahaja Purnama (Ahok)",1
"This, will never be forgotten",1
Haiyyaaa .. ini plecident +62 itu hoo .. ?!! Plecident +62 ini tidak hutang lho .. cuma pinjam pinjam lual negeli ..,1
Nyanyian yg jadi kenyataan dan menyedihkan…,1
Jokowi jarg mngenakan busana Jawa Krn busana Jawa kuno gak PD.,1
"Waduh satpol pp pakai sepeda dg harga seratus juta, buatan inggris. Kadang emg ngenas lihat pejbt publik suka bgt memfoya2kan uang rakyat. Ini satpol pp daerah mana ya ?",1
"Jika ada Pemuda/Pemudi yang mengatas namakan dari universitas/perguruan tinggi dan meminta anda untuk menunjukkan KTP dengan alasan sebagai bahan untuk skripsi dan orang tersebut akan memfoto KTP anda, jangan diijinkan. Karena foto KTP tersebut di gunakan untuk Peminjaman Online.",1
Mohon Do’a. Salam ILUNI UI Ibu bupati Luwu Utara sedang terbaring di RS. Beliau terjatuh dari motornya waktu antar BanSos ke pelosok. Semoga segera pulih ya bu… Bisa bekerja kembali. Aamiin yaaa ALLah.,1
"Ternyata uang bukan segalanya,: Italian millionaire terjun Dari bagunan, karena keluarga nya semua kena virus corona sdh mati semua día pun ikut serta sadness",1
"Ndro kayak nya kita butuh Kim Jong Un,. Untuk mengatur TKA yg susah diatur.",1
They call it disinfection? Indonesia… no words.,1
"RUAAAARRRR.. BIASAAA..👍
 
 CHINA Baru Saja Bangun Rumah Sakit 57 Lantai,
 Khusus Untuk Pasien Virus Corona..
 Dalam Waktu 16 Jam Menyelesaikan Lantai Pertama, dan 19 Hari Selesai 57 Lantai Termasuk Listrik, Air dan Semua Peralatan Rumah Sakit…
 
 #VIRUS_CORONA",1
edaran cuti bersama Hari Raya Natal jatuh pada tanggal 23-24 Desember 2019,1
Habib Rizieq Shihab Tiba di Bandara Juanda,1
Pengusaha Tomy Winata mendadak masuk ke pembangunan Blok Masela. Bisa menggelembungkan biaya proyek LNG terbesar di Indonesia itu.,1
"Areal Medan dan sekitarnya Stop beli daging babi untuk dimasak dan dimakan. Atau untuk dijual. BERBAHAYA. Ada Wabah Virus mematikan manusia,” demikian cuplikan isi percakapan WA tersebut.",1
"halo, dapat dipastikan surat panggilan tersebut HOAX alias penipuan ya. tetap berhati-hati dalam menerima informasi",1
"Upppssss………….
Aduhh begimane ini pakpol Bocor lagi ada arahan dari kapolri
Ada arahan dari kabagintel polri bocor dan asop polri bocor bocor lagi 🤣😂🤣😂 wayae wayae wayae …",1
"Susunan Kabinet Indonesia Kerja Periode 2
Presiden RI : Ir. H. Joko Widodo
Wakil Presiden RI : Prof. Dr (HC) KH. Ma’ruf Amin",1
"Didepan pasar gede, solo. Silahkan nilai sendiri. Udah malas mention polisi, kpu dan bawaslu, pekerjaan sia2. Koar-koar sok suci. Jijiklah!!!",1
"CnP
sila viral kan pd ummah..
kuaci ni pernah famous tahun 1996 dulu, masa sy dok mkn (time reja) director sy cina mualaf tegoq… dia kata (sambil tunjuk bahasa cina kt belakang bungkusan tu) kuaci ni direbus bersama tulang babi",1
"Presiden Joko Widodo menilai bukan komunisme, komunis tidak pernah salah menurut sejarah aslinya justru mereka korban, justru radikalisme dan faham garis keras yang menjadi ancaman terbesar buat dasar negara",1
"adanya rumusan yang sudah di bentuk dan akan di terapkan paksa di Jokowi 2 periode.

Yaitu tentang bakal dihapusnya Kementerian Agama diganti namanya menjadi:

Kementerian Urusan Haji Zakat dan Wakaf…",1
"Kini, para ilmuwan menemukan permasalahan yang nyaris sama dengan Y2K. Kiamat komputer diprediksi akan terjadi pada 19 Januari 2038 pada 03:14:-7 UTC. Karena ini merupakan angka maksimum yang bisa dicatat oleh sistem yang masih menggunakan 32 bit.",1
PESAWAT KEPRESIDENAN DIJUAL? PENJUALAN PESAWAT UNTUK EFISIENSI ANGGARAN,1
UNDANGAN DEKLARASI DUKUNGAN KAHMI UNTUK CALON PRESIDEN ANIES,1
"Telah beredar SEKBER ORMAS DAN OKP dalam persiapan Capres dan Cawapres 2019-2024 Presiden Joko Widodo dengan Kapolri Jenderal Pol. Prof. H. Muhammad Karnavian, Ph. D., (Kawan Tito) adalah TIDAK BENAR / HOAX BE SMART NETIZEN YAA MITRA HUMAS ,",0
"Debunk Ini berisi klarifikasi dari Kadisdik Sumsel terkait selebaran aksi kelulusan pelajar yang beredar di media sosial. Dinas Pendidikan Sumsel langsung mengeluarkan ultimatum agar kegiatan tidak terlaksana. Tak hanya kepada siswa, ia pun memberikan peringatan bagi sekolah agar sekiranya mampu mewadahi kegiatan ini dan diarahkan ke kegiatan positif dan edukatif.",1
VIRAL Video Jokowi DIPERMALUKAN di Selandia Baru. Intelijen Kecolongan?,0
"Presiden korea utara mengatakan : hanya agama islam yg boleh masuk di korea utara, kami menirama islam berdiri di korea utara dan mendukung korea utara kedepnya dapat mnjdi negara yg mayoritas muslim…
Slain islam , tidak kami izinkan agama lain masuk ke korea utara… !",1
"PKI KETANGKEP BASAH…!!
 
 #BREAKING_NEWS ; Acara PKI Di Klender Jakarta Timur Di Bubarkan Oleh TNI, FPI, FBR dan Bang JAPAR…!!!
 
 .",0
Kapolda Anton Charliyan Tiba-Tiba Melakukan Pencitraan Berpakaian Islami,0
"Kebakaran mengurung israel dari segala penjuru. Sudah 11 titik besar dan kini mendekati pangkalan militer israel. Kebakaran terjadi berselang 2 hari pelarangan adzan di wilayah Palestina. Israel mengemis bantuan ke Turki,,Yunani dan Cyprus. Allahu Akbar…!!!!!",0
Ribuan Umat Muslim Rohingya Yang Dibakar Hidup-Hidup,1
BERANI BERBUAT BERANI TANGGUNG JAWAB BUKAN KABUR SEMBUNYI,1
Sekretaris Daerah (Sekda) Solo yang mengeluarkan surat edaran (SE) larangan buka bersama (bukber) dan halalbihalal yang mengatasnamakan satuan kerja perangkat daerah (SKPD).,0
"Dapet berita dari koran lama edisi pnri, tentang penyerbuan kaum syiah pada musim haji 20 november 1979 di masjidil haram, mereka tepat menyandera imam tepat setelah solat subuh dengan menggunakan senjata AK47 yang dilipat,",1
"“mau share sedikit dr hasil seminar kemarin di HF Dursaw, tentang darurat narkoba.
 Sekarang ada tipe baru digital narcotic yg sgt mudah di akses dr smart phone. Namanya aplikasinya: I-doser.
 Kita sebagai ortu perlu tahu mengenai hal ini,
 Kita doakan spy anak2 kita terhindar dr pengaruh2 buruk.?”",1
"anjai… ancor..ancorrrrrr…. ayooooo.. mau bikin apa lagi…” “Jokowi – Pertumbuhan Ekonomi Indonesia “Terjun Bebas” ngutang, enggak diberi lagi, gaess",1
"Dia lupa dengan dirinya sendiri, saat Pilkada DKI 2017 @AgusYudhoyono dipaksa ikut Pilgub oleh @SBYudhoyono AHY Aktif di TNI berpangkat Mayor dipaksa mundur gegara di ikutkan Pilgub dan berakhir Gagal",1
WHO Mention Vegetarianism Not Affected Covid-19,1
Ini lockdown di Spanyol Kalian di India beruntung…kalian hanya dipukul menggunakan tongkat.,1
"Sebuah artikel dari worlddailynewsreport.com berjudul ‘Barack Obama Announces Intention to Run as President of Kenya in 2021’ berisikan informasi yang menyebutkan Barack Obama telah mengonfirmasi keinginannya untuk maju dalam pilpres Kenya pada tahun 2021. Dalam artikel tersebut, disebutkan Obama percaya diri dapat mengatasi permasalahan di Kenya sebagaimana yang dia lakukan dulu saat menjabat sebagai Presiden Amerika Serikat.",1
"The Singapore infidel police held a terrorist countermeasure exercise in the mosque while still wearing unclean shoes on the mosque carpet.
 
 Laknatullah alaihim .. !!!
 
 Since it was ruled by China, Singapore is like a communist China who hates Islam … !!!",1
"Saya paham betul, bahwa teori generatio spontanea sudah runtuh sejak lama. Namun entah kenapa, alam bawah sadar saya selalu percaya bahwa cacing kermi yang ada di permukaan dubur itu adalah wujud penjelmaan dari kelapa parutan alias urap yang dimakan terlalu banyak",1
"ci gundik kena sial nya dia di labrak sm bini sah ny ci raja lendir di salah satu Hotel Mewah d Jakarta. karena miara gundik ci raja lendir harus extra ngorupsi ny demi membahagia kn sang gundik mulai dr oplas, mempercantik diri d salon d luar negri, belanja tas tas branded dan sering jalan jalan k luar negri dsb",1
"Kasubdit Komunikasi Dan Publikasi Ditjen Bea Cukai, Deni Surjantoro: “Hoaks. Belum pernah kami bagi-bagi pulsa,",1
"Pertolongan Pertama Pada STROKE
 orang yg kena STROKE mendadak (jatuh dr WC dsB), pembuluh darah ke otak akan pecah sedikit demi sedikit. Ingat,untuk mengatasi hal ini janganlah gugup/panik. Jika korban berada di tempat kejadian seperti dikamar mandi/ruang tidur/ruang tamu dll.",1
"Menanggapi hal tersebut, Kapolsek Sepatan, AKP I Gusti Sugiarto mengatakan kalau penampakan pocong yang viral di kawasan Sepatan, Teluknaga, dan Pakuhaji adalah hoax.",1
"Kalau selama ini sering dituliskan bahwa bantuan perumahan atau subsidi habis, sebetulnya tidak demikian. Kita lihat, FLPP itu capaian kinerjanya saat ini masih sekitar 70 persen. Jadi masih ada sekitar 30 persen yang kita bisa proses. Kalau diproses dan disetujui semua, maka SSB kinerjanya sekitar 60 persen. Berharap Agustus ini capaian itu bisa tercapai",0
"PLN merupakan BUMN, perusahaan milik negara dan mencari pendapatan bagi negara. Pegawainya mau mendukung siapapun boleh saja tapi harusnya tidak dilakukan sewaktu bekerja. Apalagi dia sedang menjalankan pekerjaan dari program pemerintah sekarang dan malah mendukung Capres petahana.",1
"Ramai-ramai website KPU diretas akun oposisi (
@opposite6890
)
Bener ga ya ini? yg bersangkutan sih udah bilang bukan dia, tapi kita ga bisalah kita percaya gitu aja sama kubu mereka.",1
"Kebun binatang Surabaya, mulai hari ini bisa petik buah Rambutan gratis.. Tis..!!
Buka dr jam 8.00-17.00
Kereen yo , Suroboyooo rèk",1
"INFO RESMI,, Anda Nasabah BRI Terbaik 2018 dgn Kode Pin(02599875)
 memenangkan Cek Rp.27jt",1
"Foto tersebut sudah diedit, isi tulisannya sama sekali tidak ada 
kata-kata yang menyinggung soal utang, jual aset, dan impor beras. Isi 
tulisan sesungguhnya dalam spanduk tersebut adalah ‘Doakan Kami, 
Cita-Cita Kami Hafal 30 Juz Alqur’an’.",1
"Demi memuluskan ambisi proyek infrastruktur Tol nya jokowi rela menindas dan mendzolimi raktaynya sendiri!!!
 kelakuan seperti ini masih berharap suara rakyat untuk 2 periode ngimpi!!!😠😠
 #2109GANTIPRESIDEN",0
"Debunk ini berisi klarifikasi dari Kepala Dinas Pendidikan Kota Bengkulu, Rosmayetti terkait soal PJOK tingkat SMP/MTS, dimana pada soal ujian tersebut tepatnya pada nomor 25 terdapat pertanyaan pilihan ganda perihal tempat yang paling banyak digunakan untuk melakukan sex bebas.",1
"Beginilah caranya china menghancurkan dunia.
 Kerjasama Tiongkok dgn Uni Emirat Arab dlm pembuatan rel kereta api cepat, namun dimanfaatkan sekaligus utk mengekspor jutaan butir ekstasi yg diisikan dalam bbrp spare part utk konstruksi kereta api cepat tsb…, Persis sama dg cara mereka ketika mengirimkan tiang2 pancang ke Indonesia yang berisikan pil2 setan tsb…
 Bisa2 satu negara “on” sepanjang tahun….
 Waspadalah kerjasama dengan negeri komunis tsb….
 Lihat video dibawah ini dan kita akan tercengang dg usaha gigih mereka yg sangat rapi….",1
"Gambar tersebut adalah hasil suntingan, gambar yang asli dimuat di http://bit.ly/2qpOWjX.",1
"Guys! Tolong jangan beli cokelat Snicker, karena negara lain membuang dan membakar ratusan Snickers karena terkontaminasi (membahayakan kesehatan yang memakan cokelat tersebut).. Jadi untuk orang tua awasi makanan anak-anak kita, Berikan saja mereka makanan sehat untuk bekal sehingga mereka aman.. Tolong. Bagikan!”",1
"antara JOGJA, TIONGHOA, METRO tipu & PENJAJAH
 
 fahami sejarahnya & luruskan logika kita
 
 #Save_Logika
 #Save_Indonesia",1
"Menteri Koordinator Bidang Kemaritiman Luhut Binsar Panjaitan menuturkan, saat ini meskipun Gunung Agung berstatus awas, tidak ada batu-batuan yang keluar dari gunung setinggi 3.031 mdpl tersebut.
“Tidak ada lemparan batu-batuan, sampai hari ini belum ada",1
"saya tidak tahu, saya cuma share",0
"Dituduh Menistakan Agama, Walikota Risma dilaporkan ke Polisi",0
"Saya tidak mengerti sepenuhnya. Mitra Kukar yg membuat kesalahan, tapi kenapa sanksinya malah menguntungkan Bayangkara FC?.
Laga Mitra Kukar vs Bayangkara tetaplah laga imbang, karena secara real skors 1-1. Toh di pihak Mitra Kukar memainkan pemain yg seharusnya tidak boleh bermain, ya sanksinya harusnya hanya berimbas ke Mitra Kukar saja kan?
Turut prihatin buat Bali United dan para pecintanya, peluang juara yg sudah di depan mata jadi menguap begitu saja…
Bu Susi, tolong tenggelamkan saja PSSI ini….karena penyakitnya ternyata tidak sembuh-sembuh…”",1
"Setelah 22 tahun melakukan penelitian, akhirnya Harvard University menambah temuan betapa bahayanya Air Mineral yang mengandung Flourida yang saat ini juga terdapat dalam Air Mineral seperti Aqua kepunyaan Danone, tidak hanya Aqua saja yang kini sahamnya dibeli Danone juga mengandung Zat Flourida.. .",1
"BANSER SEMOGA DIBERI HIDAYAH.
Demi nasi bungkus, kami rela mengangkat salib, menjaga Gereja, ikut dibaptis, menggadaikan aqidah.
Karena kami lapaaarr ??",1
Izin share lur….. Aksi demo membela sahabat driver yg terancam 4 tahun penjara…..”,0
Penyalahgunakan Nama CNN Indonesia Dalam Beberapa Telegram Chat,1
Polemik IP address server baladacintarizieq.com,0
"MY ROTI adalah KLONINGNYA
 SARI ROTI
 Uhuuyyyy……. berubah penampilan ni yeeee ????”",1
"Gubernur DKI Jakarta Basuki Tjahaja Purnama (Ahok) berhasil meloloskan diri dari hadangan ratusan warga Penjaringan Jakarta Utara, yang sudah menunggu kehadirannya sejak 15:00 WIB.",0
"It’s an insect spy drone for urban areas, already in production, funded by the US Government. It can be remotely controlled and is equipped with a camera and a microphone. It can land on you, and it may have the potential to take a DNA sample or leave RFID tracking nanotechnology on your skin. It can fly through an open window, or it can attach to your clothing until you take it in your home",1
"Ketika Habib Rizieq menyangkal semua pembicarannya, dan menuduh Yusril membuat kebohongan, tak banyak hal yang dilakukannya. Cukup berpose dan ketemu dengan peluru kendali antar benua bernama “Firza”,",1
"“Hari ini, dua matahari muncul di perbatasan antara Amerika Serikat dan Kanada, satu adalah matahari asli dan yang lainnya adalah bulan. Fenomena ini disebut “Lunar Hunter” dan hanya terjadi ketika bumi mengubah porosnya. Bulan dan matahari lahir pada saat yang bersamaan, dan bulan memantulkan sinar matahari dengan intensitas yang kuat, mengingatkan kita pada matahari kedua. Bagikan ini! sangat cantik! ! !",1
"Besok Selasa 26 Mei 2020 Palembang PSBB batas operasional di jalan adalah jam 14.00 WIB, lewat dari jam tersebut semua jalan ditutup. Semua aktivitas, baik berjalan kaki, berkendaraan, berkantor, berjualan, dan lain-lain HARUS DIHENTIKAN. Pelanggaran terhadap hal di atas akan dikenakan sanksi.Beritahu sanak saudara dan teman2 kita",1
Di Amerika sudah terjadi penjarahan di mana2. Akankah ini juga terjadi di Indonesia ?,1
Innaa lilllaahi….. angin puting beliung menerjang Sukabumi…. semoga tidak ada korban jiwa…,1
"In an era of #coronavirus in China, money is no longer the best thing in the world.",1
Udah mulai terang2an larangan bersholawat,1
"JOKOWI FAKE AND AUTHORITARY PRESIDENT OF RRC COMMUNISTS,INDONESIA BRANCH INTERNATIONAL",1
"Strategi 01 adalah tempatkan org2 bermasalah diposisi strategist utk kecurangan ,Jika melawan diancam proses hukum berjalan",1
"Profesor Gabe Bin Abdulah yang berasal dari Amerika latin ini kagum kepada pendukung Prabowo di karnakan Mereka tidak pernah menyerah dalam melawan kecurangan ini,beliau juga berkata bahwa beliau siap membantuk paslon 02 dengan memberikan dana sebesar 2Juta US dollar untung kepentingan Paslon 02 dalam sidang MK tentang kecurangan paslon 01,Mari semua kita sebarkan tagar:#GabeBinAbdulah02 dan sebarkan post ini biar paslon 01 tau bahwa orang luar saja tahu bahwa paslon 02 adalah orang yg jujur dan di hormati bahkan oleh orang luar",1
"22:15
01/05/2019
Hasil C1 PLENO TPS
kenapa jadi berbeda dengan hasil scsn C1 situng kpu..??",0
"Photo asli RA Kartini ketika menjadi santri Kyai Saleh Darat. Tidak memakai konde dan berkebaya. Foto RA Kartini yang berkonde dan berkebaya versi Belanda akan terus dikeluarkan oleh kaum sekuler agar RA Kartini tetap dikenang sebagai perempuan yang tak mau berjilbab,",1
PRIA MISTERI BERKUMIS,1
"Berdasarkan Notulen Rapat Direktorat Pembendaharaan Kementrian Keuangan Republik Indonesia Tanggal 7 Mei 2018 tentang Pembayaran THR dan Pensiunan ke-13 tahun 2018 baik PT.Asabri (Persero) dan PT.Taspen (Persero), bersama ini disampaikan sebagai berikut: [...]",1
"Polri Bongkar Grup “The Family MCA”, Sindikat Penyebar Isu Provokatif",0
Produk-Produk Bumbu Penyedap Masakan Mengandung Babi,1
Nama Meikarta diambil Dari Tragedi Mei Jakarta 98,0
"Pakar IT No.1 Dubai Mengatakan Chat HRS-FIRZA 100% Palsu (Fake), Begini Penjelasannya….",1
Selebaran dengan narasi yang mengatakan jika jadwal seleksi penetapan SK CPNS Telah dirilis,1
"Pegawai dilingkungan istana mulai resah, karena sholat di masjid baiturahman tidak diperbolehkan kecuali sholat jumat.",1
"Sangat biadab & masih terus berlangsung hingga kini, tapi dunia diam seribu bahasa. Itulah kalau Islam yg menjadi korban. Seakan pembantaian terhadap Muslim adalah satu keniscayaan.",1
Saya tahu PERSIS karena tinggal di Australia #dagingbeku diexpor karena disini gada yg mau. Australia masih melegalkan penggunaan hormon pemacu pertumbuhan ternak yg dilarang di eropa karena diduga memicu kanker #JokowiDagingBeku,1
"Apresiasi keberhasilan pengungkapan tindak pidana pembunuhan terencana ini.
 Kalo sudah TNI POLRI gabung..
 Dalam lubang semutpun kalian bersembunyi akan di gali..
 Rasa kan kalian hukuman pembunuhan berencana terhadap penjaga keamanan negara dan rakyat Indonesia.
 Alhmdulillah Akhirnya Tertangkap juga….
 Pelaku Pembunuhan dgn Modus Operandi Gantung diri terhadap SERDA RUSDI, BABINSA KORAMIL 1413/05 KABAENA, KODIM 1413/BUTON, Provinsi Sulawesi Tenggara telah Tertangkap oleh Gabungan TNI – POLRI.
 Pelaku Pembunuhan Berjumlah 3 Orang, untuk Penyebab terjadinya Pembunuhan terhadap SERDA RUSDI, masih didalami lebih lanjut.
 HIPAKAD Povinsi Kalimantan Tengah
 Turut berduka Cita semoga arwah beliau di lapangkan.",1
"ADA POHON NATAL DI LOGO SUMBAR Sumatera Barat adalah provinsi yang sangat religius dimana Jokowi hanya dapat 14% suara saja disana dan 50% kursi DPRD dikuasai oleh Gerindra, PKS dan PAN (partai2 Tuhan kata mbah Amin). Tapi apa yang terjadi Sodara? Di lambang daerah Sumbar ternyata ada simbol Pohon Natal. Harusnya kan pohon korma. Atau ya setidaknya pohon pisang jangan pohon cemara, kata ustadz balonku ada lima. Takbir !!! Rapatkan barisan, tegakkan kebenaran…… Salam Baper",1
"Lagu “corona” dr Bimbo.. dulu hanya dianggap sbg lagu.. ternyata skrg terbukti.. Lagu 30 th yl jadi kenyataan sekarang, luar biasa…Subhanallah",1
"Utk sementara jngan lewat depan *Toko Spectra* pangarangan.. karena cina depan toko spectra yg jual elektronik udah *odp corona* dia habis dating dr *singapura* karena berobat…..dan dtetapkan odp oleh *Dinkes Sumenep* utk menghindari kejadian bs terjangkitnya penyakit corona mending jngn lewat sana dulu, info A1 dr *Kalebun pangarangan*.",1
Sis and Broo. Avoid RS Premier Bintaro dlu ya. Lg kena lockdown. 19 tenaga medis positif terkena covid19,1
"Coronavirus adalah keluarga besar virus yang dapat menyebabkan penyakit pada hewan atau manusia. Pada manusia, beberapa coronavirus diketahui menyebabkan infeksi pernafasan mulai dari flu biasa hingga penyakit yang lebih parah seperti Middle East Respiratory Syndrome (MERS) dan Severe Acute Respiratory Syndrome (SARS). Virus corona yang paling baru ditemukan menyebabkan penyakit coronavirus COVID-19.",0
"A powerful explosion occurred in Wuhan.The Chinese government is hiding this information.Coronavirus
 
 (Sebuah ledakan dahsyat terjadi di Wuhan. Pemerintah Cina menyembunyikan informasi ini. Koronavirus)",1
"DUSUN LOPANG, DRIYOREJO, GRESIK",1
"Ustadz Yusuf Mansur angkat bicara, beliau mengatakan secara umum, perceraian, tidak diinginkan dalam islam.",1
"madinah dilanda gempa, dajjal sudah keluar dari persembunyiannya? ]
 gempa berkekuatan 2, 5 skala richter menyerang sebelah barat madinah kemarin, 16 januari 2018. tetapi getaran gempa yang lemah, tidak menimbulkan kehancuran serupa dilaporkan khaleej times",1
"Baru dpt info, sorry kalo telat ngabarinnya, Iran pkl 17.30 ba’da magrib mndapati gempa dan gerhana,dan sesuatu bnyi ganjil lgi sprti ngauman raksasa yg kdua kalinya dri bwah dasar lautan samudra pasifik, mnurut Para ULAMA, itu suara dajjal yg brusaha naik kedunia. oleh sbab itu kita senantiasa tdk brhenti adzan dan shalat. siapa yg membaca ini tlong sbarkan ke-20 orng,jngan DIPERMAINKAN!",1
